id_bo,sentenca,non_conformity_score
5105,"A vítima encaminhou o PIX para Kaue Kevin Hipólito (CPF: 52569943878, banco Bradesco SA).",0.0
5105,"Posteriormente, a pessoa que recebeu o pagamento solicitou o retorno do dinheiro, enviando 5 códigos para a vítima receber o valor.",0.0
5105,A vítima informou ter R$ 200 em conta e foi questionada sobre o saldo.,0.0
5105,"Após a comunicação, a pessoa apagou todas as mensagens trocadas e alterou a foto de perfil para uma conta do BNCC e Nubank, sem fornecer mais detalhes.",0.0
5105,Nenhum outro dado foi relatado.,0.0
2254,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-18  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:00:00 (informação inconsistente, sugerir verificação)  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Vítima relata ter extraviado documentos pessoais em ambiente público, lembrando onde os documentos estão desde a data citada.",0.0
2254,Recebeu mensagens de celular de pessoas utilizando os dados para cometer estelionato.,0.0
2254,A vítima realizou boletim de ocorrência para resguardar e relatar o caso.,0.0
2518,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-04-03  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:00:00  
**LOCAL:** CUIABA/PORTO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O comunicante, senhor Joary Vitório Miranda, relata ter recebido mensagens via WhatsApp de um suposto advogado, que afirmava discutir um processo contra o INSS.",0.0
2518,"O contato falso informou que o processo estava julgado e que era possível solicitar recursos, além de mencionar um valor de causa após desconto de impostos (R$ 519.680,00).",0.0
2518,"O suposto advogado pressionou a vítima para pagar o valor integral, solicitando duas certidões (R$ 28,00) e exigindo transferência via PIX.",0.0
2518,"A vítima, após conversa prolongada, transferiu R$ 149.875,00 para uma conta registrada sob o CPF 373.",0.0
2518,"Posteriormente, o golpista continuou a pressionar, informando que uma pessoa tentava entrar em contato com a vítima e exigindo mais R$ 499.750,00.",0.0
2518,"Após perceber a situação estranha, a vítima solicitou reembolso, mas não obteve resposta.",0.0
2518,"O valor total transferido foi de R$ 540,00.",0.0
473,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-17  
**HORA INICIAL DOS FATOS:** 1970-01-01 23:23:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** DANO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Ocorreu um dano envolvendo um veículo modelo Touro, que, ao dar ré, colidiu de forma bruta com outro veículo.",0.0
473,"A mulher, que estava na praça, foi envolvida no incidente e, após a colisão, saiu contra a mão (possivelmente contra o trânsito ou em direção oposta).",0.0
473,Nada foi declarado pela parte envolvida.,0.0
15013,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-03-01  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:00:00  
**LOCAL:** CUIABA/RES ALTOS DO PARQUE  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relatou ter sido cobrado em março por empréstimos, com valores de R$10 e R$7, cujas parcelas foram descontadas repetidamente.",0.0
15013,"Após 12 meses de pagamento, o banco continua descontando valores referentes a parcelas, com um total combinado de R$165, mas cobrando valores não especificados.",0.0
15013,"O comunicante afirma que o limite do cartão de crédito foi cancelado em fevereiro, porém o banco Agibank cobrou R$1.754, mesmo com limite zerado.",0.0
15013,"Além disso, o comunicante desconhece a suposta dívida e relata que autorizou portabilidade de benefício e seguro de vida.",0.0
15013,"Em 23/09/2024, ao comparecer a uma agência do Agibank, funcionários alegaram uma dívida de R$3.300, mas o comunicante não relatou outras informações.",0.0
15322,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-07-13  
**HORA INICIAL DOS FATOS:** 10:30  
**LOCAL:** CUIABA/CENTRO POLITICO ADMINISTRATIVO – TERMINAL RODOVIARIO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Uma mulher foi abordada dentro do Terminal Rodoviário CPA, em Cuiabá.",0.0
15322,"O suspeito solicitou sua identidade, que foi apresentada.",0.0
15322,"O suspeito afirmou que a identidade não era válida, mencionando que a identidade com QR code era válida e que iria emitir uma nova.",0.0
15322,"Após a vítima assinar um papel semelhante a uma nota fiscal, ela percebeu que poderia ter sido vítima de fraude.",0.0
15322,"A versão registrada indica que ""nada foi declarado"" inicialmente.",0.0
13978,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-07-23  
**HORA INICIAL DOS FATOS:** 1970-01-01 08:00:00  
**LOCAL:** CUIABA/PRIMEIRO DE MARCO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante recebeu uma ligação de um suposto atendente do banco Inbursa, que alegava que ele possuía empréstimos no BMG e Banrisul e ofereceu a opção de portabilidade para reduzir as parcelas.",0.0
13978,"Após aceitar, o comunicante seguiu todos os passos solicitados, incluindo enviar uma fotografia do rosto, acessar um link via WhatsApp e assinar contratos.",0.0
13978,"Posteriormente, foi induzido a realizar transferências de R$ 2.400,00 via PIX no Nubank e acessar a conta do Itaú para compras no cartão de crédito.",0.0
13978,"Após perceber a fraude, o comunicante bloqueou as contas dos bancos envolvidos.",0.0
14295,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-01  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:30:00 (possível erro de registro, considerar como 12:30 do dia 01/11/2024)  
**LOCAL:** CUIABA/JARDIM MARIANA – EM BANCO  
**NATUREZA DA OCORRÊNCIA:** INVASÃO DE DISPOSITIVO INFORMÁTICO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O declarante relatou ter recebido uma ligação fraudulenta, supostamente de um funcionário do Banco Bradesco, solicitando a autorização para realizar uma transação via Pix com valor elevado.",0.0
14295,"Após verificar a situação com o gerente, constatou que seu cartão de crédito foi utilizado para duas compras fraudulentas no dia 29/10: uma na Pizzaria Sol, em Maringá/Paraná, no valor de R$ 422.173,00, e outra na mesma pizzaria com valor de R$ 953.664,00.",0.0
14295,"O declarante solicitou o bloqueio do cartão, a contestação dos valores debitados e a comunicação da fraude ao Banco Bradesco e à Visa 40 7052.",0.0
14295,"Durante a investigação, foi identificado que a Pizzaria Sol em Maringá/Paraná foi o local das transações fraudulentas, mas não foi possível localizar a responsabilidade civil ou criminal.",0.0
607,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-10-06  
**HORA INICIAL DOS FATOS:** 11:00  
**LOCAL:** CUIABÁ/SOL NASCENTE  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O comunicante relatou que recebeu visita de Rosa, que procurava alugar uma kitnet em sua residência.",0.0
607,"Após a visita, o comunicante pagou adiantamento de R$ 10,00 integralmente.",0.0
607,"Posteriormente, foi convidado a participar de propostas de trabalho de empresas como Concremat Planova, onde foi indicado a outras pessoas, como Sr. Felipe, para oferecer vagas.",0.0
607,"Alegava-se que os candidatos deveriam realizar exames e enviar documentos, mas nunca foram atendidos, com desculpas de agendamento.",0.0
607,Um grupo WhatsApp foi criado para orientação e demandas.,0.0
607,"O comunicante indicou sua irmã, Sra.",0.0
607,"Ireni, que teria recebido R$ 7.500,00 emprestados e solicitado acompanhamento ao banco para pagar dívidas.",0.0
607,"Também mencionou a contratação de seu irmão, Sr. Idelson, para gerenciar carretas, mas nunca recebeu pagamento e não houve aquisição oficial de veículos.",0.0
607,"Em 06/10/2024, ocorreu um almoço com a família, onde foi solicitado auxílio para resolver um problema de venda indevida de casa, resultando em recebimento de R$ 500,00 de Sra.",0.0
607,"Ivanete, outra irmã.",0.0
607,"Houve tentativa de transferência de R$ 20,00 via celular, além de solicitações para levar o comunicante a Cuiabá para resolver questões com a polícia, envolvendo funcionários.",0.0
607,O comunicante também relatou que foi levado a uma rodoviária após impedido por Sra.,0.0
607,"Ireni, e que seu celular foi hackeado, com ligações cruzadas e vozes múltiplas.",0.0
607,"A polícia foi acionada por denúncias de tráfico de drogas, com o comunicante relatando que foi exposto a cigarro fedido, causando vômito.",0.0
607,Nenhum documento foi declarado.,0.0
6238,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-10-07  
**HORA INICIAL DOS FATOS:** 10:00  
**LOCAL:** CUIABA/PARAÍSO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima informou ter visualizado uma venda de televisor em meio digital, entrando em contato com um suspeito por telefone.",0.0
6238,"O suspeito combinou a entrega do produto via correio, solicitando fotos da CNH, nome e número de rastreamento do Sedex.",0.0
6238,"A vítima acreditou em uma transação legítima e efetuou dois pagamentos: R$ 6,00 e R$ 66.500,00, com beneficiário no PicPay.",0.0
6238,"Posteriormente, percebeu que tratava-se de um golpe, tendo enviado uma mensagem a outro número suspeito, que ofereceu o produto.",0.0
6238,A vítima já havia registrado o boletim de ocorrência para relatar o caso.,0.0
6588,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-23  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:00:00  
**LOCAL:** CUIABA/CENTRO SUL  
**NATUREZA DA OCORRÊNCIA:** FALSA IDENTIDADE  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O declarante relata que foi vítima de falsa identidade, tendo seu nome utilizado para obtenção de um cartão de crédito em um mercado atacadão.",0.0
6588,"Após entregar documentos originais e ser informado de que o cartão não foi aprovado, realizou compras, mas posteriormente recebeu cobranças via SMS por atraso.",0.0
6588,"O nome foi enviado para SPC e Serasa, resultando em dívida.",0.0
6588,O declarante afirma que não utilizou o cartão em estabelecimentos comerciais e que o cartão foi retirado por meliantes.,0.0
6588,"Após ações judiciais, foi condenado a pagar custas e honorários, alegando que o erro ocorreu na justiça, prejudicando sua situação.",0.0
6588,"Solicita reestabelecimento de direitos, com referência a artigos legais não especificados.",0.0
10013,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-24  
**HORA INICIAL DOS FATOS:** 18:45:00  
**LOCAL:** CUIABA/SANTA AMALIA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante foi contactado por um funcionário da Casas Bahia solicitando confirmação de compra.",0.0
10013,"Após desligar a ligação, o comunicante ligou para o número do cartão Nubank e observou atividades suspeitas, gerando um protocolo.",0.0
10013,"O banco identificou a fraude na conta do comunicante, concedendo prazo de 11 dias úteis para análise interna e eventual ressarcimento dos valores envolvidos.",0.0
7550,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-02-06  
**HORA INICIAL DOS FATOS:** 1970-01-01 14:50:00 (possível erro de registro)  
**LOCAL:** CUIABA/CENTRO POLITICO ADMINISTRATIVO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima acreditou em um golpe no Facebook, onde uma publicação falsa informava sobre a queima de estoque, com perfil associado ao nome ""Leal Móveis"".",0.0
7550,"Após contato com o suposto vendedor, a vítima fechou negócio, pagou R$ 300,00 via PIX ao banco Arkipago Ltda, com intenção de entregar e montar um sofá.",0.0
7550,"Após a montagem, foi descoberto que o entregador, Marcos, era proprietário da loja e que a vítima havia sido vítima de estelionato, perdendo o valor já pago.",0.0
9767,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-12-11  
**HORA INICIAL DOS FATOS:** 19:30  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Ocorreu tentativa de fraude via WhatsApp clonado, onde terceiros utilizaram a conta falsificada para solicitar pagamentos via PIX, com alegação de emissão de boletim.",0.0
9767,O relato foi registrado como ocorrência de fraudes.,0.0
6780,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-02-17  
**HORA INICIAL DOS FATOS:** 10:00  
**LOCAL:** CUIABA/DOUTOR FABIO LEITE  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
No dia 17/02/2025, às 10h, a vítima recebeu contato de uma pessoa identificada como advogada, que afirmou ter ganhado uma ação contra o DETRAN e solicitou dados bancários (agência, conta) para liberação de dinheiro.",0.0
6780,A vítima forneceu as informações após acreditar na legitimidade do comunicado.,0.0
6780,"Posteriormente, uma pessoa identificada como ""Wallace Nunes"", supostamente auditor fiscal da Receita Federal, contactou a vítima, solicitando pagamento de uma ""dívida"" com CPF e informações de pagamento via PIX.",0.0
6780,"A vítima, junto com sua irmã e cliente Dr. Hélen, foi vítima de um golpe, pois a suposta advogada utilizava foto e número falsos para enganar.",0.0
6780,"Após o pagamento, foi apresentado um código PIX (703468) e um comprovante anexado, seguido da divulgação de uma conta referente a impostos (255580) com proposta de parcelamento.",0.0
6780,A vítima acredita na impunidade do crime.,0.0
9312,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-09-10  
**HORA INICIAL DOS FATOS:** 1970-01-01 13:00:00  
**LOCAL:** CUIABA/PORTO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator informou ter contato com vendedor via internet, que prometeu produtos importados, garantias e envio de documentos, afirmando ser uma loja legítima e mencionando a Polícia Federal.",0.0
9312,"Após pagamento, o vendedor bloqueou redes sociais, solicitou comprovante de pagamento e envio de documentos, alegando mandado.",0.0
9312,"O relator afirma ter realizado o pagamento e encaminhado a nota fiscal, mas o atendimento foi encerrado sem resolução.",0.0
7985,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-09  
**HORA INICIAL DOS FATOS:** 10:00:00  
**LOCAL:** CUIABA/SANTA LAURA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** No dia 09/11/2024, o autor da ocorrência abriu sua conta no Instagram e não conseguiu entrar.",0.0
7985,"Posteriormente, amigos começaram a enviar prints de posts, incluindo alacancagem de dinheiro.",0.0
7985,"Em seguida, uma pessoa chamada ""rackeado"" começou a postar stories, fotos e vídeos da esposa do autor, além de ameaçar compartilhar conversas privadas e mostrar a esposa.",0.0
7985,"Até o momento, continuam sendo publicadas fotos da esposa com o objetivo de arrancar dinheiro de pessoas.",0.0
1209,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-29  
**HORA INICIAL DOS FATOS:** 1970-01-01 11:15:00  
**LOCAL:** CUIABA/RESIDENCIAL COXIPO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu ligação via WhatsApp de um suspeito que fingiu ser gerente do Banco Bradesco.",0.0
1209,"O comunicante informou que estava realizando uma compra de valor R$ 000 e solicitou a desistência, exigindo dados pessoais da vítima.",0.0
1209,"Após a vítima suspeitar de golpe, encerrou a ligação.",0.0
1209,"O funcionário informou que o suspeito utilizava o nome 1821092, sendo registrado como boletim de ocorrência.",0.0
3791,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-10-25  
**HORA INICIAL DOS FATOS:** 09:00:00  
**LOCAL:** CUIABA/JARDIM PASSAREDO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima, Franciele Silvério Souza, CPF 0606439, relatou que, no dia 25/10/2024, percebeu uma suspeita de fraude após enviar um valor via PIX.",0.0
3791,"Uma tela de CPF apareceu, e a vítima denunciou a situação ao banco.",0.0
3791,"Ao verificar, constatou que não havia movimentações, mas percebeu notificações de uma conta virtual ""Next"" sendo usada.",0.0
3791,"A conta do aplicativo celular foi hackeada, com a senha alterada.",0.0
3791,"A vítima recuperou o acesso e identificou que o golpe foi aplicado por Pamela Keise Figueiredo, CPF 073852109.",0.0
3791,"A vítima é uma pessoa com carteira assinada, trabalhando como administrativo em uma empresa.",0.0
6393,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-20  
**HORA INICIAL DOS FATOS:** 16:10 (anomalia na data registrada como 1970-01-01)  
**LOCAL:** CUIABA/CENTRO NORTE  
**NATUREZA DA OCORRÊNCIA:** INVASÃO DE DISPOSITIVO INFORMÁTICO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima relatou que perfis de Instagram e Facebook foram adentrados por terceiros, que passaram propostas fraudulentas de investimento em Bitcoin.",0.0
6393,"A informação sobre a invasão foi divulgada por terceiros, indicando que o dispositivo eletrônico foi comprometido.",0.0
64,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-20  
**HORA INICIAL DOS FATOS:** 2024-11-20 18:14:00  
**LOCAL:** CUIABA/CANJICA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Comunicante denuncia que vítima foi vítima de estelionato.",0.0
64,"Um homem entrou em contato com a vítima, fingindo ser seu irmão, e solicitou dinheiro.",0.0
64,"Durante a conversa, apresentou fotos do mesmo perfil do irmão.",0.0
64,"O estelionatário utilizou conta bancária do Santander, realizando transferências via PIX no valor de R$6,00 e R$65.500,00, utilizando a conta de nome Divino Tristão Godois.",0.0
64,"A vítima foi cobrada para pagar ao irmão, mas o comunicante desconfiou e descobriu a fraudulência no dia 21/11/2024.",0.0
13384,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-18  
**HORA INICIAL DOS FATOS:** 08:30:00  
**LOCAL:** Cuiabá/Jardim das Américas  
**NATUREZA DA OCORRÊNCIA:** FALSA IDENTIDADE  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relatou que seu perfil do Instagram foi hackeado no dia 18/11/2024, resultando em publicações falsas solicitando doação de móveis e eletrodomésticos.",0.0
13384,"O perfil postou informações falsas sobre a necessidade de pagamento de frete, incluindo o número ""2"" e a referência ""d0a"".",0.0
13384,"O incidente ocorreu via internet, com o uso de uma conta comprometida para fins de fraudes.",0.0
13725,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-25  
**HORA INICIAL DOS FATOS:** 2024-01-25 10:30:00  
**LOCAL:** CUIABA/CENTRO SUL – A BANCO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O comunicante, pensionista da Escola Técnica Federal, relatou que, em 25 de janeiro de 2024, verificou seu holerite e constatou a existência de um empréstimo realizado ao Banco Pan, com nome próprio.",0.0
13725,"Alega não ter aberto conta nesse banco, nem realizado qualquer empréstimo, e afirma ter sido vítima de estelionato e falsificações.",0.0
13725,"Ressalta que não assinou documentos, não perdeu documentos e tentou visualizar a situação, mas não encontrou evidências de autorização ou assinatura.",0.0
13725,O caso foi registrado como possível fraude.,0.0
10203,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-22  
**HORA INICIAL DOS FATOS:** 08:30:00  
**LOCAL:** CUIABA/ARAES  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu mensagem via WhatsApp informando que uma suposta inquilina precisava pagar uma conta.",0.0
10203,"Após verificar o valor solicitado no aplicativo do banco, a vítima realizou transferência via PIX no valor de R$ 530,00 para conta com CNPJ 56895148/0196, indicada como ""pag seguro"".",0.0
10203,"Posteriormente, a suposta inquilina solicitou novamente R$ 400,00, sendo realizado novo pagamento para a mesma conta.",0.0
10203,As medidas cabíveis foram tomadas após a transferência.,0.0
12910,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-12-09  
**HORA INICIAL DOS FATOS:** 1970-01-01 13:10:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima, Flavia, recebeu uma mensagem via internet de uma pessoa identificada como Taisa Vasconcelos, supostamente secretária de um escritório.",0.0
12910,A mensagem informava que o pai da vítima (comunicante) havia ganho um processo contra a Caixa Econômica Federal e solicitava que Flavia entrasse em contato com uma médica.,0.0
12910,"Posteriormente, o comunicante afirmou que havia um pequeno impedimento relacionado a certidões negativas da Receita Federal, exigindo a confecção de documentos.",0.0
12910,"Durante as interações, foi informado que o aplicativo WhatsApp havia sido clonado, e outros clientes haviam recebido mensagens similares.",0.0
12910,"A vítima não relatou prejuízo, mas mencionou um erro na transferência, alegando que o comunicante realizou a operação.",0.0
9269,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-19  
**HORA INICIAL DOS FATOS:** 12:23:00  
**LOCAL:** CUIABA/ALVORADA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O autor relatou que, no dia 19 de janeiro, adquiriu um robô LED via site ""http://fabricaderobosdeled.com.br"" por meio de WhatsApp, utilizando PIX dividido em duas parcelas (R$ 1.900,00 e R$ 2.200,00).",0.0
9269,"O suposto empresário prometia enviar o produto, mas após a segunda parcela, deixou de atender o WhatsApp.",0.0
9269,"O autor observa que o vendedor atende ao telefone, mas não responde ao WhatsApp, além de ter sido informado sobre possíveis golpes contra outras pessoas.",0.0
1497,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-13  
**HORA INICIAL DOS FATOS:** 1970-01-01 09:30:00  
**LOCAL:** CUIABA/RIBEIRÃO DO LIPA  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator informa que recebeu uma ligação de um número celular iniciando com 55 65 9950169, que se passava por uma pessoa abordando usuários nas redes sociais.",0.0
1497,"O contato utilizava fotos de perfil para enganar os destinatários, realizando ligações sem que o chamador fosse conhecido pelo receptor.",0.0
1497,"O caso ocorreu via internet, com o local indicado como Cuiabá/Ribeirão do Lira.",0.0
9744,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-08  
**HORA INICIAL DOS FATOS:** 1970-01-01 11:00:00  
**LOCAL:** CUIABA/SAO TOME II  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O comunicante recebeu uma ligação de pessoa identificada como atendente do Banco do Brasil, alertando sobre três PIX agendados com valores de R$890, R$50100 e R$50, supostamente relacionados a uma compra de aparelho iPhone.",0.0
9744,"O comunicante, assustado, negou a compra e seguiu orientações para cancelar os procedimentos bancários.",0.0
9744,"Após receber links para continuar as instruções, percebeu que se tratava de um estelionato e alertou a central do Banco do Brasil, resultando no bloqueio do aplicativo e das senhas.",0.0
1538,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-17  
**HORA INICIAL DOS FATOS:** 1970-01-01 09:59:00  
**LOCAL:** CUIABA/JARDIM IMPERIAL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu mensagem via SMS informando sobre uma ""nova mensagem sobre CNH"" e foi direcionada a um site suspeito (ww1cnhonlinetax47e2d9).",0.0
1538,"O site, que parecia ser oficial (govcom), solicitou senha e autorização para uso de dados.",0.0
1538,"Após perceber o golpe, a vítima alterou a senha do serviço govcom.",0.0
11387,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-21  
**HORA INICIAL DOS FATOS:** 1970-01-01 04:26:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima relatou que criminosos, por meio de fraude, realizaram o saque de R$ 17.820,00 do programa Bolsa Família, informando que o valor foi creditado na conta da senhora Claudia Aparecida Santos Cruz Reis, CPF 55375008077.",0.0
11387,"O crime ocorreu via internet, com registro da ocorrência e providências iniciadas.",0.0
9516,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-08  
**HORA INICIAL DOS FATOS:** 08:15  
**LOCAL:** CUIABA/QUILOMBO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O relator informa ter realizado empréstimo com a empresa ""BlTree Soluções Tecnológicas"" (código 197058 136), pagando mensalmente parcelas com juros via PIX para o e-mail ""ricalepaulagmailcom"".",0.0
9516,"Em outubro, após contato com o dono da empresa, Rodrigo Kimura, foi realizado pagamento de R$1 em mãos com testemunha, reduzindo os juros.",0.0
9516,O empréstimo foi finalizado em 28/10/2024 via PIX.,0.0
9516,"Posteriormente, o nome foi protestado, gerando contato com Rodrigo, que informou ter gasto o dinheiro em cirurgia e exigiu R$1.000.",0.0
9516,"Após conversas, Rodrigo negou ter recebido os pagamentos, reconhecendo o roubo e o protesto do nome.",0.0
9516,O protocolo da ocorrência é 7.,0.0
2034,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-03-26  
**HORA INICIAL DOS FATOS:** 10:30  
**LOCAL:** CUIABA/CARUMBE  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relatou ter realizado transferências bancárias via PIX, reconhecidas por ele, no valor total de R$ 1.660,00, destinadas à empresa ""Correspondente Financeira Ltda"", CNPJ 184904 04 94816.",0.0
2034,"A operação foi realizada em via pública, em local de fácil acesso ao público, com a suposta finalidade de enganar o comunicante mediante falsa representação.",0.0
